IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
simerly_HiBkg_30_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1299	1985	NaN	20	11258	NaN
simerly_HiBkg_30_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1522	5513	NaN	79	11213	NaN
simerly_HiBkg_31_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	486	8547	NaN	38	14609	NaN
simerly_HiBkg_31_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	986	1609	NaN	52	10126	NaN
simerly_HiBkg_31_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	903	16146	NaN	91	10060	NaN
simerly_HiBkg_32_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	600	6775	NaN	56	16830	NaN
simerly_HiBkg_32_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1251	876	NaN	72	11062	NaN
simerly_HiBkg_32_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1998	3417	NaN	146	11501	NaN
simerly_HiBkg_33_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	433	11130	NaN	25	15227	NaN
simerly_HiBkg_33_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	415	8933	NaN	103	12287	NaN
simerly_HiBkg_33_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1430	5445	NaN	185	11860	NaN
simerly_HiBkg_34_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	683	34676	NaN	188	13949	NaN
simerly_HiBkg_34_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	2197	476	NaN	37	15286	NaN
simerly_HiBkg_34_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1611	11953	NaN	77	15393	NaN
simerly_HiBkg_35_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	2131	2592	NaN	61	15679	NaN
simerly_HiBkg_35_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1837	1977	NaN	44	9729	NaN
simerly_HiBkg_35_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1698	4775	NaN	74	10373	NaN
simerly_HiBkg_36_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	1748	7032	NaN	208	11952	NaN
simerly_HiBkg_36_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1281	3162	NaN	39	10067	NaN
simerly_HiBkg_36_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1518	10044	NaN	74	10160	NaN
simerly_HiBkg_37_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	798	11653	NaN	70	25005	NaN
simerly_HiBkg_37_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	2165	1515	NaN	63	18070	NaN
simerly_HiBkg_37_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1607	8187	NaN	66	17500	NaN
simerly_HiBkg_38_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	1218	5792	NaN	49	18694	NaN
simerly_HiBkg_38_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1615	3295	NaN	47	14148	NaN
simerly_HiBkg_38_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1289	14123	NaN	73	13836	NaN
simerly_HiBkg_39_AF647	simerly_HiBkg_ARH_Kiss1_AF647	simerly_HiBkg_ARH_Kiss1_AF647	1270	5403	NaN	55	16707	NaN
simerly_HiBkg_39_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	simerly_HiBkg_ARH_Agrp_tdTom	1284	5337	NaN	44	14095	NaN
simerly_HiBkg_39_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1667	7654	NaN	63	14799	NaN
simerly_HiBkg_40_CY5	simerly_HiBkg_ARH_Kiss1_CY5	simerly_HiBkg_ARH_Kiss1_CY5	511	14614	NaN	73	11484	NaN
simerly_HiBkg_40_AF568	simerly_HiBkg_ARH_Agrp_AF568	simerly_HiBkg_ARH_Agrp_AF568	768	2104	NaN	32	10169	NaN
simerly_HiBkg_40_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	1491	4742	NaN	20	14704	NaN
simerly_HiBkg_41_CY5	simerly_HiBkg_ARH_Kiss1_CY5	simerly_HiBkg_ARH_Kiss1_CY5	1294	6308	NaN	78	14964	NaN
simerly_HiBkg_41_AF568	simerly_HiBkg_ARH_Agrp_AF568	simerly_HiBkg_ARH_Agrp_AF568	1095	2387	NaN	42	12332	NaN
simerly_HiBkg_41_AF488	simerly_HiBkg_ARH_Mc3r_AF488	simerly_HiBkg_ARH_Mc3r_AF488	833	6045	NaN	69	11113	NaN
simerly_LoBkg_00_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	902	7314	NaN	36	15348	NaN
simerly_LoBkg_00_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1249	1840	NaN	27	11218	NaN
simerly_LoBkg_00_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1761	3186	NaN	48	11525	NaN
simerly_LoBkg_01_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1160	8415	NaN	53	16130	NaN
simerly_LoBkg_01_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1774	1794	NaN	35	11890	NaN
simerly_LoBkg_01_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2134	1929	NaN	44	11819	NaN
simerly_LoBkg_02_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1677	6244	NaN	48	14211	NaN
simerly_LoBkg_02_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1937	1515	NaN	38	11375	NaN
simerly_LoBkg_02_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2079	2571	NaN	64	11399	NaN
simerly_LoBkg_03_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1352	9272	NaN	63	14732	NaN
simerly_LoBkg_03_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	2611	1160	NaN	41	11299	NaN
simerly_LoBkg_03_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2133	1947	NaN	66	11129	NaN
simerly_LoBkg_04_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1857	5100	NaN	116	13418	NaN
simerly_LoBkg_04_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1315	2552	NaN	52	13625	NaN
simerly_LoBkg_04_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1660	4373	NaN	68	12173	NaN
simerly_LoBkg_05_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1986	7425	NaN	114	11823	NaN
simerly_LoBkg_05_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1120	2949	NaN	33	10056	NaN
simerly_LoBkg_05_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1372	3838	NaN	61	10035	NaN
simerly_LoBkg_06_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1353	8676	NaN	114	11588	NaN
simerly_LoBkg_06_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1235	2848	NaN	51	8793	NaN
simerly_LoBkg_06_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1330	5696	NaN	56	8552	NaN
simerly_LoBkg_07_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1879	3009	NaN	155	11803	NaN
simerly_LoBkg_07_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1318	2280	NaN	39	11555	NaN
simerly_LoBkg_07_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1730	2577	NaN	50	10923	NaN
simerly_LoBkg_08_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1397	9562	NaN	143	12185	NaN
simerly_LoBkg_08_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	756	3642	NaN	27	11510	NaN
simerly_LoBkg_08_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1484	2977	NaN	43	11450	NaN
simerly_LoBkg_09_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1241	10864	NaN	108	13939	NaN
simerly_LoBkg_09_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	759	3725	NaN	28	12093	NaN
simerly_LoBkg_09_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1863	3236	NaN	47	11035	NaN
simerly_LoBkg_10_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1835	2354	NaN	115	14122	NaN
simerly_LoBkg_10_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1574	3315	NaN	30	12762	NaN
simerly_LoBkg_10_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1830	2686	NaN	49	12232	NaN
simerly_LoBkg_11_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	2360	1401	NaN	1111	1410	NaN
simerly_LoBkg_11_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1439	1698	NaN	569	1409	NaN
simerly_LoBkg_11_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1579	1797	NaN	53	15402	NaN
simerly_LoBkg_12_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	2084	7888	NaN	38	13071	NaN
simerly_LoBkg_12_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1566	1939	NaN	39	10715	NaN
simerly_LoBkg_12_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1931	2880	NaN	53	10084	NaN
simerly_LoBkg_13_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1940	7938	NaN	120	11657	NaN
simerly_LoBkg_13_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1090	3122	NaN	38	10994	NaN
simerly_LoBkg_13_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2073	2127	NaN	46	9913	NaN
simerly_LoBkg_14_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1328	5207	NaN	97	11588	NaN
simerly_LoBkg_14_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1044	3994	NaN	27	10594	NaN
simerly_LoBkg_14_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1507	3705	NaN	67	9738	NaN
simerly_LoBkg_15_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	2759	1845	NaN	226	11584	NaN
simerly_LoBkg_15_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1145	2204	NaN	39	11585	NaN
simerly_LoBkg_15_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1544	2454	NaN	77	10834	NaN
simerly_LoBkg_16_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1289	4709	NaN	42	16203	NaN
simerly_LoBkg_16_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1323	2622	NaN	27	12822	NaN
simerly_LoBkg_16_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1873	2660	NaN	45	12860	NaN
simerly_LoBkg_17_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1698	3636	NaN	57	16282	NaN
simerly_LoBkg_17_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	1124	2624	NaN	28	13793	NaN
simerly_LoBkg_17_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2649	2159	NaN	51	13479	NaN
simerly_LoBkg_18_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1312	10721	NaN	42	14856	NaN
simerly_LoBkg_18_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1390	2508	NaN	30	12657	NaN
simerly_LoBkg_18_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1494	4527	NaN	54	11930	NaN
simerly_LoBkg_19_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1139	11236	NaN	65	15062	NaN
simerly_LoBkg_19_tdTom	simerly_LoBkg_Th_tdTom	simerly_LoBkg_Th_tdTom	1514	2079	NaN	34	12305	NaN
simerly_LoBkg_19_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2276	1655	NaN	51	12367	NaN
simerly_LoBkg_20_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	1391	3807	NaN	122	12013	NaN
simerly_LoBkg_20_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	883	2154	NaN	21	11189	NaN
simerly_LoBkg_20_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1602	3858	NaN	58	10432	NaN
simerly_LoBkg_21_AF647	simerly_LoBkg_Oxtr_AF647	simerly_LoBkg_Oxtr_AF647	2817	1305	NaN	118	11501	NaN
simerly_LoBkg_21_tdTom	simerly_LoBkg_Sst_tdTom	simerly_LoBkg_Sst_tdTom	751	2780	NaN	23	10808	NaN
simerly_LoBkg_21_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	1360	3497	NaN	52	10075	NaN
simerly_LoBkg_22_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1657	9591	NaN	110	12194	NaN
simerly_LoBkg_22_tdTom	simerly_LoBkg_Agrp_tdTom	simerly_LoBkg_Agrp_tdTom	2216	2327	NaN	54	10699	NaN
simerly_LoBkg_22_AF488	simerly_LoBkg_Mc3r_AF488	simerly_LoBkg_Mc3r_AF488	2227	2895	NaN	54	10919	NaN
simerly_LoBkg_24_AF647	simerly_LoBkg_Slc32a1_AF647	simerly_LoBkg_Slc32a1_AF647	1049	9793	NaN	NaN	NaN	NaN
simvarmass_0033af15	SimVar1000	SimVar1000	71	1790	0.946310	341	1916	0.957768
simvarmass_00368c8d	SimVar1000	SimVar1000	82	2098	0.951474	178	23197	0.170136
simvarmass_007da2e3	SimVar1000	SimVar1000	86	3277	0.918433	499	3398	0.914136
simvarmass_00872053	SimVar1000	SimVar1000	95	1636	0.953075	472	1779	0.946279
simvarmass_00a827ab	SimVar1000	SimVar1000	106	1276	0.959038	174	1347	0.967057
simvarmass_014c429a	SimVar1000	SimVar1000	1	1732	0.377584	107	430	0.980571
simvarmass_017294ed	SimVar1000	SimVar1000	115	3265	0.927273	501	3422	0.925386
simvarmass_017ff4a0	SimVar1000	SimVar1000	1425	332	0.155249	310	3630	0.939934
simvarmass_01dcaff7	SimVar1000	SimVar1000	123	722	0.950625	277	788	0.966562
simvarmass_024f78dd	SimVar1000	SimVar1000	137	3278	0.920180	182	20733	0.270400
simvarmass_02800722	SimVar1000	SimVar1000	1739	849	0.324355	166	3868	0.930216
simvarmass_0290bbb2	SimVar1000	SimVar1000	105	3368	0.912990	146	20467	0.280880
simvarmass_02daa4b8	SimVar1000	SimVar1000	93	3414	0.861358	348	20719	0.300711
simvarmass_02ef6f18	SimVar1000	SimVar1000	99	3442	0.924647	91	20399	0.287681
simvarmass_031f1884	SimVar1000	SimVar1000	82	1238	0.966055	321	1322	0.970910
simvarmass_0324cc54	SimVar1000	SimVar1000	126	2688	0.764165	934	21788	0.268400
simvarmass_033cdb19	SimVar1000	SimVar1000	110	1172	0.961444	288	1221	0.967431
simvarmass_035ebae1	SimVar1000	SimVar1000	1702	407	0.309388	235	2107	0.965597
simvarmass_036b8dab	SimVar1000	SimVar1000	156	1230	0.957571	402	1341	0.950746
simvarmass_0394e7c4	SimVar1000	SimVar1000	152	2504	0.914672	411	2737	0.922187
simvarmass_03b61c22	SimVar1000	SimVar1000	376	2955	0.901022	239	3250	0.936369
simvarmass_0405f327	SimVar1000	SimVar1000	34	264	0.965265	371	289	0.961538
simvarmass_040e2043	SimVar1000	SimVar1000	138	2980	0.930668	641	3209	0.924770
simvarmass_04eac1fb	SimVar1000	SimVar1000	80	1601	0.936746	574	1753	0.924810
simvarmass_05f5a045	SimVar1000	SimVar1000	1222	1968	0.566984	324	4235	0.899120
simvarmass_06033d3a	SimVar1000	SimVar1000	100	742	0.954164	917	849	0.927536
simvarmass_0603b709	SimVar1000	SimVar1000	62	3025	0.932182	454	3215	0.927523
simvarmass_0620182b	SimVar1000	SimVar1000	376	2388	0.914943	295	2573	0.939500
simvarmass_066432a7	SimVar1000	SimVar1000	136	824	0.965962	344	880	0.964773
simvarmass_06f60ed6	SimVar1000	SimVar1000	86	754	0.963578	232	25847	0.058894
simvarmass_06fc8010	SimVar1000	SimVar1000	202	741	0.833052	328	1020	0.961127
simvarmass_06fe9d6f	SimVar1000	SimVar1000	69	418	0.964245	389	457	0.966887
simvarmass_07899160	SimVar1000	SimVar1000	103	1613	0.956573	1042	2067	0.876834
simvarmass_0789a0f3	SimVar1000	SimVar1000	97	2333	0.920602	706	22976	0.181390
simvarmass_07b44a9c	SimVar1000	SimVar1000	123	1063	0.953363	323	1122	0.954128
simvarmass_07dccd64	SimVar1000	SimVar1000	623	2764	0.773580	123	19654	0.311283
simvarmass_07f0eb01	SimVar1000	SimVar1000	1	795	0.950800	95	803	0.977968
simvarmass_083b2a31	SimVar1000	SimVar1000	141	1012	0.949661	261	25439	0.076700
simvarmass_0873b7ba	SimVar1000	SimVar1000	61	953	0.967513	447	1027	0.972603
simvarmass_087a6c84	SimVar1000	SimVar1000	321	2583	0.822088	399	3271	0.916810
simvarmass_08f24a73	SimVar1000	SimVar1000	1	3580	0.937983	424	3732	0.942795
simvarmass_090b7baf	SimVar1000	SimVar1000	76	957	0.964232	153	25758	0.073919
simvarmass_0995c52b	SimVar1000	SimVar1000	110	1588	0.956024	140	24118	0.125880
simvarmass_09d1b2f2	SimVar1000	SimVar1000	131	988	0.955051	263	1043	0.964218
simvarmass_0a10d52a	SimVar1000	SimVar1000	137	497	0.960386	144	27180	0.037088
simvarmass_0a30b947	SimVar1000	SimVar1000	82	3006	0.927608	353	21769	0.243357
simvarmass_0ab4e48b	SimVar1000	SimVar1000	135	3050	0.931944	565	21590	0.250718
simvarmass_0ada3d07	SimVar1000	SimVar1000	1273	1290	0.622287	239	2623	0.945428
simvarmass_0b80d062	SimVar1000	SimVar1000	166	1726	0.947716	569	23673	0.140886
simvarmass_0b97225e	SimVar1000	SimVar1000	130	2726	0.885798	304	22164	0.232329
simvarmass_0bb86b1a	SimVar1000	SimVar1000	45	2731	0.935550	584	3008	0.933072
simvarmass_0c23b69a	SimVar1000	SimVar1000	1011	1827	0.649023	44	19489	0.280869
simvarmass_0c2bf665	SimVar1000	SimVar1000	1478	896	0.386874	15	19446	0.282374
simvarmass_0c45ac8e	SimVar1000	SimVar1000	128	630	0.869005	1091	24060	0.059774
simvarmass_0c50ef71	SimVar1000	SimVar1000	90	2108	0.869384	463	23136	0.187645
simvarmass_0c706dac	SimVar1000	SimVar1000	186	1554	0.939788	323	1671	0.949737
simvarmass_0cafbb9a	SimVar1000	SimVar1000	71	1944	0.959053	719	2086	0.958532
simvarmass_0d011625	SimVar1000	SimVar1000	135	1911	0.949801	699	2043	0.951877
simvarmass_0d4e98a7	SimVar1000	SimVar1000	138	1788	0.949495	401	23970	0.144311
simvarmass_0d6b6bc2	SimVar1000	SimVar1000	70	1501	0.956633	319	1596	0.953265
simvarmass_0db1e688	SimVar1000	SimVar1000	92	653	0.956713	653	747	0.934798
simvarmass_0db4faaf	SimVar1000	SimVar1000	85	182	0.940568	143	187	0.954082
simvarmass_0dbf6196	SimVar1000	SimVar1000	858	3913	0.889824	317	4340	0.917805
simvarmass_0dee1aa6	SimVar1000	SimVar1000	138	3448	0.916124	71	20116	0.291265
simvarmass_0e7acf26	SimVar1000	SimVar1000	165	378	0.913309	686	417	0.920746
simvarmass_0ed101e7	SimVar1000	SimVar1000	763	2658	0.936905	67	21311	0.229128
simvarmass_0f18e193	SimVar1000	SimVar1000	91	3080	0.933374	311	21332	0.255062
simvarmass_0f34776d	SimVar1000	SimVar1000	95	2954	0.914880	617	21205	0.249400
simvarmass_102b4a40	SimVar1000	SimVar1000	100	505	0.960076	609	566	0.955975
simvarmass_1052e817	SimVar1000	SimVar1000	122	1646	0.928300	428	24127	0.128041
simvarmass_1097fdcb	SimVar1000	SimVar1000	162	2030	0.941122	338	2137	0.941416
simvarmass_10af34f7	SimVar1000	SimVar1000	133	1205	0.950276	906	1457	0.903805
simvarmass_10b163ae	SimVar1000	SimVar1000	110	2386	0.942410	856	2617	0.922407
simvarmass_10c07806	SimVar1000	SimVar1000	133	1502	0.945027	517	24085	0.120404
simvarmass_10e25af3	SimVar1000	SimVar1000	926	2558	0.897508	310	2943	0.954134
simvarmass_1115abf2	SimVar1000	SimVar1000	1	2081	0.946124	115	2141	0.954474
simvarmass_113acbd7	SimVar1000	SimVar1000	810	2716	0.836722	216	3457	0.939859
simvarmass_11aa0f3b	SimVar1000	SimVar1000	110	2454	0.938253	473	2636	0.934417
simvarmass_11f2a03f	SimVar1000	SimVar1000	64	2980	0.925707	329	3128	0.924035
simvarmass_12381dd4	SimVar1000	SimVar1000	56	694	0.963889	447	770	0.956464
simvarmass_123bf752	SimVar1000	SimVar1000	131	676	0.946771	499	25762	0.053897
simvarmass_12b06339	SimVar1000	SimVar1000	139	2578	0.933020	148	22020	0.211408
simvarmass_12cd60b8	SimVar1000	SimVar1000	126	233	0.930612	746	297	0.870036
simvarmass_135c1087	SimVar1000	SimVar1000	102	1804	0.940838	628	1949	0.938714
simvarmass_137586c6	SimVar1000	SimVar1000	133	2934	0.924921	69	21017	0.243950
simvarmass_14278158	SimVar1000	SimVar1000	346	77	0.890173	137	80	0.909091
simvarmass_14b9939d	SimVar1000	SimVar1000	86	1654	0.953287	279	1735	0.965906
simvarmass_14fdec33	SimVar1000	SimVar1000	69	3957	0.920513	301	20048	0.329537
simvarmass_158c6d6f	SimVar1000	SimVar1000	120	448	0.956056	228	27157	0.034079
simvarmass_15d70ca1	SimVar1000	SimVar1000	1	2045	0.952270	135	2143	0.965627
simvarmass_15e8b12f	SimVar1000	SimVar1000	60	2505	0.939940	68	21505	0.213252
simvarmass_1609773c	SimVar1000	SimVar1000	171	2618	0.942065	72	21777	0.218797
simvarmass_16ed3239	SimVar1000	SimVar1000	58	1339	0.947965	249	1428	0.962251
simvarmass_17553ddf	SimVar1000	SimVar1000	169	1829	0.947887	227	23566	0.146519
simvarmass_176ec772	SimVar1000	SimVar1000	1	2600	0.939137	131	2708	0.951993
simvarmass_17ec41cc	SimVar1000	SimVar1000	1	3877	0.913397	231	3950	0.909813
simvarmass_1815af94	SimVar1000	SimVar1000	67	3320	0.931892	178	20595	0.283653
simvarmass_18bddac2	SimVar1000	SimVar1000	83	2287	0.938776	554	22005	0.192414
simvarmass_18bedc09	SimVar1000	SimVar1000	1	3363	0.936247	80	20040	0.292276
simvarmass_18bf134c	SimVar1000	SimVar1000	1	3014	0.938191	6	19047	0.279836
simvarmass_18c77a5a	SimVar1000	SimVar1000	133	276	0.801187	848	25646	0.029105
simvarmass_18d50b59	SimVar1000	SimVar1000	94	2304	0.936941	80	21795	0.193715
simvarmass_1927f645	SimVar1000	SimVar1000	137	3047	0.919370	712	3485	0.892553
simvarmass_1958a247	SimVar1000	SimVar1000	78	1296	0.955400	325	1353	0.959567
simvarmass_195eb129	SimVar1000	SimVar1000	134	597	0.960579	663	657	0.945510
simvarmass_19b429de	SimVar1000	SimVar1000	116	2320	0.937397	942	22673	0.188504
simvarmass_1a06ca02	SimVar1000	SimVar1000	94	1093	0.957093	275	1151	0.965841
simvarmass_1a0ffbfb	SimVar1000	SimVar1000	152	192	0.964824	207	27857	0.014539
simvarmass_1b0d6725	SimVar1000	SimVar1000	1287	1668	0.537631	323	3924	0.905094
simvarmass_1b0f68d2	SimVar1000	SimVar1000	103	1320	0.957787	282	24991	0.102881
simvarmass_1b12b4bb	SimVar1000	SimVar1000	170	2494	0.936690	108	22158	0.207788
simvarmass_1b703957	SimVar1000	SimVar1000	145	1074	0.953819	352	1139	0.960725
simvarmass_1bad66b5	SimVar1000	SimVar1000	127	2424	0.940583	565	2652	0.935664
simvarmass_1c1f6378	SimVar1000	SimVar1000	176	520	0.960295	273	550	0.959569
simvarmass_1c691c91	SimVar1000	SimVar1000	1	3575	0.921511	117	3715	0.932523
simvarmass_1c6953fe	SimVar1000	SimVar1000	77	934	0.956477	378	24322	0.077424
simvarmass_1c801c66	SimVar1000	SimVar1000	163	2488	0.929520	672	2710	0.915455
simvarmass_1cca47ae	SimVar1000	SimVar1000	101	666	0.184492	933	104	0.774194
simvarmass_1d13cb6a	SimVar1000	SimVar1000	115	2423	0.953901	438	2599	0.950495
simvarmass_1d8f48d6	SimVar1000	SimVar1000	88	992	0.965920	381	1053	0.964539
simvarmass_1e292794	SimVar1000	SimVar1000	1	1424	0.951872	161	1496	0.973890
simvarmass_1ef11d56	SimVar1000	SimVar1000	1036	3215	0.843016	82	19171	0.329418
simvarmass_1f2146f2	SimVar1000	SimVar1000	61	1876	0.948912	524	2054	0.928848
simvarmass_1f7dec2e	SimVar1000	SimVar1000	1	2722	0.932416	83	21126	0.229324
simvarmass_1f9bee6c	SimVar1000	SimVar1000	714	906	0.870317	170	1131	0.971825
